,SalesID,SalePrice,YearMade,MachineHoursCurrentMeter
316995,2290837,60000,2004,10019.0
316996,2290838,85000,2004,3942.0
316997,2290840,102500,2004,6067.0
316998,2290842,50000,2004,8247.0
317002,2290851,90000,2004,5000.0
317006,2290874,77000,2004,5656.0
317007,2290875,87500,2004,5871.0
317008,2290877,77500,2004,6135.0
317010,2290879,90000,2004,6416.0
317016,2290899,95000,2006,4915.0
317034,2290963,34500,2000,2894.0
317038,2290967,35000,2000,414.0
317049,2291656,29000,2002,3900.0
317054,2291663,44000,2003,1821.0
317055,2291665,32000,2003,1580.0
317057,2291671,28000,2003,3143.0
317058,2291672,37000,2003,4081.0
317059,2291673,35000,2003,4559.0
317060,2291674,30000,2004,3988.0
317063,2291678,34000,2004,1251.0
317069,2291687,37000,2004,1701.0
317070,2291688,33000,2004,1702.0
317072,2291692,44000,2005,1356.0
317075,2291696,26500,2005,274900.0
317076,2291697,30500,2005,1780.0
317080,2291705,45000,2005,1676.0
317081,2291707,31000,2005,725.0
317083,2291711,47000,2005,1409.0
317084,2291712,31000,2005,120700.0
317089,2291729,31000,2006,1355.0
317090,2291730,37000,2006,2139.0
317091,2291732,31000,2006,1633.0
317092,2291734,36000,2006,1479.0
317093,2291735,37000,2006,1843.0
317095,2291739,39000,2007,176700.0
317098,2291855,80000,2002,2397.0
317099,2291866,9750,2000,2339.0
317103,2291889,130000,2002,7265.0
317112,2292008,8600,2002,1307.0
317113,2292009,11000,2002,1263.0
317115,2292025,12000,2003,1118.0
317118,2292028,12000,2003,1113.0
317120,2292030,9500,2003,1084.0
317122,2292033,10000,2003,1823.0
317123,2292034,11500,2004,376.0
317124,2292035,9500,2003,1365.0
317125,2292048,12000,2004,1416.0
317126,2292049,11500,2003,925.0
317127,2292050,12000,2004,1394.0
317128,2292052,9500,2004,993.0
317129,2292053,11500,2004,922.0
317130,2292057,9500,2004,1956.0
317131,2292058,11000,2004,1350.0
317132,2292059,10000,2004,1364.0
317133,2292060,11000,2004,1350.0
317134,2292061,10500,2004,1350.0
317135,2292066,10500,2004,979.0
317136,2292067,15500,2006,246.0
317138,2292073,10000,2004,1710.0
317140,2292076,12000,2004,700.0
317141,2292078,10500,2004,982.0
317142,2292079,11500,2004,1025.0
317143,2292086,8000,2005,2339.0
317144,2292087,12500,2004,546.0
317146,2292107,11000,2005,781.0
317147,2292108,12000,2005,949.0
317148,2292109,11500,2005,799.0
317149,2292110,11000,2005,802.0
317150,2292114,12500,2005,981.0
317151,2292115,15500,2005,673.0
317152,2292117,13500,2005,673.0
317153,2292120,11000,2005,611.0
317154,2292125,15000,2006,815.0
317156,2292130,11000,2005,1162.0
317157,2292132,9500,2005,838.0
317158,2292141,11000,2005,643.0
317159,2292144,20250,2001,3300.0
317173,2292171,80000,2002,5164.0
317176,2292177,61500,2002,6111.0
317188,2292193,82500,2003,7336.0
317197,2292205,110000,2003,3316.0
317200,2292211,50000,2003,7754.0
317210,2292226,74000,2003,3622.0
317212,2292229,107500,2003,4129.0
317219,2292239,70000,2003,8364.0
317227,2292250,61000,2003,4750.0
317234,2292260,100000,2004,3476.0
317242,2292280,70000,2004,4683.0
317243,2292282,102500,2004,3161.0
317245,2292290,80000,2004,3574.0
317247,2292294,75000,2004,5609.0
317248,2292296,82500,2004,6186.0
317249,2292298,110000,2004,3156.0
317250,2292299,80000,2004,4632.0
317251,2292300,110000,2004,3351.0
317253,2292302,95000,2004,4037.0
317256,2292310,80000,2005,2715.0
317257,2292311,100000,2005,3600.0
317258,2292312,100000,2005,4064.0
317261,2292323,81000,2005,3465.0
317265,2292328,64000,2005,4225.0
317267,2292339,75000,2005,2817.0
317277,2292359,72000,2006,5410.0
317278,2292360,105000,2006,2705.0
317280,2292368,82500,2006,4585.0
317283,2292380,95000,2002,3749.0
317287,2292387,25000,2001,978.0
317294,2292396,25500,2001,680.0
317311,2292421,39000,2005,1765.0
317319,2292429,36500,2001,3461.0
317327,2292441,26500,2001,5260.0
317354,2292481,24000,2001,5686.0
317362,2292493,31350,2001,3149.0
317372,2292507,35000,2003,1700.0
317385,2292526,34500,2003,1700.0
317393,2292538,23000,2003,1728.0
317396,2292543,23000,2003,2426.0
317400,2292550,21000,2002,2237.0
317402,2292552,32000,2002,1827.0
317405,2292555,32000,2002,2497.0
317416,2292573,25000,2002,4902.0
317417,2292574,24000,2002,5668.0
317422,2292579,25000,2002,6373.0
317436,2292605,36000,2003,3750.0
317450,2292626,29000,2003,4566.0
317451,2292627,29000,2003,5447.0
317454,2292630,34000,2003,3896.0
317457,2292634,30000,2003,1556.0
317458,2292635,34000,2004,2914.0
317465,2292647,29000,2003,5751.0
317466,2292648,31000,2003,3683.0
317476,2292660,39500,2003,2002.0
317477,2292662,30000,2003,4779.0
317479,2292664,32000,2003,4401.0
317480,2292665,30000,2003,1822.0
317486,2292675,26000,2003,1696.0
317490,2292683,36000,2003,4030.0
317491,2292684,34000,2003,4264.0
317492,2292685,34000,2003,4264.0
317494,2292687,36000,2003,1959.0
317495,2292688,37000,2003,1959.0
317498,2292692,34000,2003,3550.0
317507,2292703,36000,2003,2618.0
317508,2292705,24000,2003,2243.0
317510,2292709,38000,2003,1441.0
317520,2292723,32500,2004,1632.0
317523,2292726,23000,2004,3090.0
317524,2292728,34000,2005,1138.0
317533,2292749,38000,2004,1499.0
317537,2292755,35000,2004,753.0
317538,2292757,35000,2004,1189.0
317539,2292758,32000,2004,1162.0
317540,2292759,35000,2004,1054.0
317542,2292764,38000,2004,1431.0
317545,2292770,36000,2004,3140.0
317550,2292776,27500,2004,1194.0
317553,2292800,25500,2004,65100.0
317555,2292802,26500,2004,2060.0
317557,2292804,36500,2004,2355.0
317560,2292817,39000,2004,800.0
317561,2292818,37500,2005,723.0
317564,2292823,29000,2004,1551.0
317567,2292826,29000,2004,1780.0
317570,2292830,28000,2004,1600.0
317571,2292831,23000,2004,2326.0
317574,2292834,32000,2004,1912.0
317576,2292842,34000,2004,1500.0
317578,2292847,35000,2004,1940.0
317579,2292853,22000,2004,3032.0
317581,2292857,39500,2004,2087.0
317583,2292862,22000,2004,4006.0
317584,2292868,31000,2004,430.0
317585,2292869,28000,2004,3339.0
317588,2292872,27000,2004,2096.0
317591,2292876,32500,2004,1034.0
317592,2292877,28000,2004,1885.0
317594,2292881,35000,2004,797.0
317595,2292883,35000,2004,811.0
317596,2292884,35000,2004,722.0
317597,2292885,24000,2004,1621.0
317599,2292887,32000,2004,2488.0
317600,2292897,24000,2005,1903.0
317601,2292898,24000,2005,228.0
317602,2292903,33500,2005,668.0
317603,2292905,31000,2005,1218.0
317604,2292908,32500,2005,1344.0
317605,2292909,32000,2005,1958.0
317606,2292910,35000,2005,2535.0
317609,2292926,36000,2004,358.0
317610,2292927,38000,2005,1214.0
317611,2292933,32000,2005,1349.0
317612,2292934,32000,2005,1248.0
317613,2292937,35000,2005,1980.0
317618,2292946,37500,2005,1244.0
317623,2292960,35000,2005,2045.0
317624,2292963,34000,2005,2094.0
317626,2292968,17000,2005,3513.0
317638,2292980,17000,2005,3128.0
317643,2292985,17000,2005,2829.0
317645,2292987,18500,2005,2656.0
317650,2292992,17000,2005,4153.0
317653,2292995,17000,2005,3389.0
317654,2292996,35000,2005,1655.0
317658,2293002,39500,2005,2562.0
317659,2293003,38000,2005,1266.0
317662,2293007,29000,2005,3178.0
317663,2293008,31000,2005,1754.0
317664,2293013,37000,2005,1300.0
317669,2293024,35500,2005,1281.0
317673,2293038,37000,2006,1245.0
317674,2293040,31000,2005,1376.0
317682,2293060,33500,2005,1240.0
317683,2293062,31500,2005,1110.0
317688,2293070,37000,2005,1504.0
317692,2293082,24000,2005,3488.0
317695,2293086,29000,2005,2880.0
317699,2293098,36000,2005,2025.0
317704,2293113,31000,2005,1891.0
317706,2293123,38000,2005,522.0
317710,2293133,32000,2005,942.0
317712,2293135,37000,2005,1852.0
317714,2293154,32500,2005,2319.0
317721,2293165,30000,2005,1108.0
317722,2293166,32500,2005,2106.0
317724,2293169,33500,2005,2215.0
317725,2293170,31000,2005,1785.0
317729,2293176,33500,2006,1307.0
317730,2293177,34000,2006,1829.0
317732,2293179,35000,2006,2110.0
317735,2293183,34000,2006,1939.0
317737,2293188,28000,2006,1452.0
317754,2293208,28000,2006,162000.0
317767,2293226,35000,2006,4752.0
317770,2293231,32000,2006,1434.0
317772,2293246,33000,2006,1011.0
317776,2293260,29500,2006,1025.0
317780,2293266,30000,2006,1232.0
317781,2293267,38000,2006,884.0
317782,2293268,37500,2006,2385.0
317783,2293269,26000,2006,1981.0
317788,2293288,37500,2006,2605.0
317789,2293298,33000,2005,410.0
317792,2293350,82500,2001,6300.0
317803,2293362,66000,2002,6342.0
317807,2293369,65000,2002,4669.0
317819,2293389,104000,2002,3107.0
317820,2293390,79000,2002,3584.0
317822,2293400,82000,2003,3800.0
317823,2293555,97500,2005,6227.0
317824,2293567,105000,2006,2682.0
317825,2293571,110000,2006,3986.0
317829,2293575,110000,2006,945.0
317830,2293642,31500,2003,2605.0
317839,2293661,28500,2001,3290.0
317876,2293720,34000,2002,3317.0
317886,2293746,28000,2002,6330.0
317889,2293754,31000,2002,3900.0
317891,2293757,35000,2003,6038.0
317899,2293770,32500,2003,4661.0
317902,2293780,36000,2002,3368.0
317906,2293784,36000,2003,1621.0
317907,2293785,36500,2002,3463.0
317918,2293800,36000,2003,4120.0
317922,2293811,39000,2003,3300.0
317928,2293827,36000,2003,5016.0
317933,2293834,38500,2003,1397.0
317934,2293840,28000,2003,223.0
317936,2293843,39500,2003,2100.0
317938,2293850,31000,2003,4255.0
317940,2293853,25500,2003,2525.0
317946,2293877,36000,2003,1983.0
317954,2293888,36000,2004,1963.0
317961,2293896,37000,2004,5615.0
317963,2293899,34000,2004,3040.0
317966,2293915,32500,2004,2831.0
317973,2293929,32000,2004,2630.0
317975,2293932,24000,2004,6209.0
317980,2293950,31000,2004,4016.0
317983,2293962,33000,2005,2821.0
317984,2293968,35000,2005,2521.0
317985,2293969,37000,2005,1602.0
317992,2293983,34000,2004,1334.0
317994,2293985,39000,2004,3830.0
317995,2293996,32500,2004,3719.0
317997,2293999,34000,2004,3426.0
317999,2294014,35000,2005,205600.0
318000,2294017,30000,2005,2322.0
318006,2294060,27500,2005,6409.0
318008,2294070,32000,2005,4319.0
318009,2294071,39000,2005,2065.0
318010,2294074,38000,2005,2524.0
318011,2294080,29000,2005,1724.0
318012,2294081,28000,2005,1729.0
318015,2294110,37500,2004,1602.0
318020,2294130,38000,2005,2048.0
318022,2294132,29000,2005,2469.0
318023,2294133,27500,2005,5153.0
318026,2294146,33000,2006,1211.0
318027,2294148,39000,2006,1069.0
318047,2294240,35000,2004,3952.0
318064,2294275,32500,2003,4011.0
318068,2294282,21000,2004,4616.0
318079,2294298,36000,2004,1684.0
318081,2294307,39000,2004,1954.0
318087,2294343,31000,2005,71000.0
318088,2294356,82000,2004,5850.0
318090,2294363,59000,2004,4909.0
318091,2294367,74000,2005,4066.0
318092,2294368,80000,2005,2033.0
318095,2294374,100000,2005,3216.0
318099,2294385,82500,2006,1117.0
318101,2294389,87500,2006,133500.0
318102,2294390,72500,2006,352400.0
318103,2294395,100000,2006,3164.0
318106,2294422,19000,2002,3700.0
318107,2294431,32000,2002,1700.0
318110,2294456,110000,2002,5139.0
318115,2294489,22050,2001,5275.0
318117,2294497,18375,2002,3118.0
318120,2294507,44000,2004,2499.0
318122,2294509,25000,2004,11000.0
318123,2294510,34000,2004,164100.0
318126,2294516,57500,2005,890.0
318127,2294517,49500,2005,1135.0
318128,2294518,57500,2005,1033.0
318129,2294519,36000,2004,186200.0
318131,2294527,42500,2005,3802.0
318134,2294538,31000,2005,1384.0
318135,2294543,37000,2006,109700.0
318136,2294549,40000,2006,274.0
318139,2294559,67000,2008,917.0
318151,2294632,32000,2003,4472.0
318152,2294634,29000,2003,4197.0
318155,2294641,31500,2001,5991.0
318158,2294648,31000,2001,2226.0
318167,2294665,39000,2003,5714.0
318171,2294674,32000,2002,5023.0
318175,2294679,35000,2002,4482.0
318181,2294692,35000,2004,700.0
318182,2294693,32500,2002,4822.0
318187,2294700,35000,2002,3897.0
318188,2294702,38500,2002,2163.0
318190,2294706,33000,2002,1535.0
318197,2294718,37000,2004,3044.0
318202,2294727,33000,2003,2586.0
318203,2294728,33000,2003,2654.0
318204,2294729,36000,2003,2052.0
318214,2294746,33000,2003,4338.0
318215,2294751,30000,2003,777.0
318219,2294762,38000,2003,3238.0
318221,2294768,33000,2003,3813.0
318223,2294770,33000,2003,5175.0
318228,2294786,38000,2003,3428.0
318234,2294805,27000,2004,5144.0
318235,2294806,27000,2004,3889.0
318242,2294821,39000,2004,1600.0
318244,2294830,34000,2004,909.0
318245,2294834,32000,2004,1838.0
318246,2294836,36000,2004,2941.0
318248,2294840,30500,2004,2010.0
318252,2294852,28000,2004,4316.0
318254,2294856,30000,2004,2553.0
318260,2294865,34000,2004,3810.0
318262,2294871,38000,2004,3959.0
318264,2294874,38500,2004,1420.0
318266,2294877,36000,2004,2560.0
318267,2294882,37000,2004,3375.0
318268,2294886,25000,2004,4831.0
318277,2294899,38000,2005,1970.0
318279,2294905,36000,2005,3504.0
318280,2294910,30000,2005,3883.0
318281,2294911,36000,2005,2716.0
318286,2294927,35000,2005,2610.0
318287,2294941,31000,2005,2479.0
318288,2294944,39000,2005,1730.0
318289,2294955,36000,2005,1487.0
318290,2294957,36000,2005,830.0
318294,2294967,37500,2006,3487.0
318295,2294971,37500,2006,3900.0
318297,2294986,34000,2006,2302.0
318307,2295109,97500,2006,4554.0
318311,2295118,83000,2006,1800.0
318313,2295123,69000,2006,3583.0
318314,2295124,72500,2006,2572.0
318315,2295125,71000,2006,3073.0
318321,2295133,55000,2004,3176.0
318326,2295154,30000,2004,286.0
318328,2295164,18000,2004,4000.0
318329,2295165,16750,2004,4000.0
318330,2295166,17250,2004,4000.0
318332,2295191,9000,2004,3213.0
318334,2295259,85000,2006,1850.0
318338,2295273,90000,2006,1412.0
318343,2295286,95000,2007,1527.0
318344,2295287,98500,2007,974.0
318346,2295290,110000,2007,1346.0
318358,2295312,85000,2007,1440.0
318359,2295313,90000,2007,1321.0
318364,2295357,14500,2004,2388.0
318365,2295362,10000,2004,3182.0
318366,2295363,15250,2004,623.0
318370,2295374,8000,2004,3434.0
318371,2295375,17500,2004,652.0
318374,2295388,18000,2004,799.0
318377,2295393,16500,2004,1151.0
318378,2295398,18500,2005,534.0
318379,2295399,15250,2005,882.0
318381,2295403,18000,2005,1101.0
318382,2295405,19000,2005,807.0
318384,2295409,17430,2005,49.0
318386,2295417,11500,2005,1776.0
318388,2295419,18000,2005,519.0
318390,2295425,16000,2005,624.0
318391,2295426,17000,2005,624.0
318395,2295436,16000,2005,4455.0
318396,2295437,12000,2005,1875.0
318397,2295438,15000,2005,4255.0
318399,2295444,15500,2005,2162.0
318405,2295459,19500,2005,317.0
318407,2295462,17000,2005,215.0
318408,2295465,18500,2005,2175.0
318409,2295468,19500,2005,486.0
318410,2295470,12000,2006,2412.0
318411,2295471,19000,2005,1040.0
318413,2295475,19500,2006,510.0
318414,2295476,19000,2006,352.0
318415,2295478,19000,2006,592.0
318417,2295487,13000,2005,2139.0
318418,2295490,17000,2006,1109.0
318421,2295498,15500,2006,765.0
318422,2295499,15000,2006,1500.0
318423,2295502,15250,2006,817.0
318424,2295504,14000,2006,915.0
318425,2295509,17000,2006,855.0
318426,2295510,17000,2006,45.0
318428,2295515,18000,2006,578.0
318429,2295516,15000,2006,1401.0
318430,2295517,13500,2006,1493.0
318431,2295518,18500,2006,238.0
318432,2295519,17000,2006,381.0
318433,2295520,16000,2006,118.0
318434,2295521,19500,2006,91.0
318435,2295522,18000,2006,138.0
318436,2295523,14000,2006,846.0
318437,2295528,14000,2006,1099.0
318438,2295533,14000,2006,712.0
318439,2295538,13000,2006,1280.0
318441,2295540,13500,2006,1374.0
318442,2295542,14000,2006,1043.0
318444,2295544,14000,2006,1076.0
318445,2295546,12750,2006,748.0
318447,2295559,16500,2006,1136.0
318453,2295566,16500,2006,890.0
318456,2295585,16500,2006,1298.0
318459,2295590,16500,2007,521.0
318461,2295593,18750,2007,460.0
318462,2295594,19500,2007,450.0
318463,2295596,20000,2006,426.0
318464,2295600,15000,2007,1417.0
318465,2295602,17000,2007,236.0
318471,2295630,16000,2006,1519.0
318473,2295636,18500,2006,1540.0
318475,2295639,17500,2006,865.0
318477,2295648,17500,2006,1030.0
318478,2295651,16000,2006,1869.0
318479,2295657,20500,2006,118.0
318480,2295658,25500,2006,189.0
318481,2295659,24500,2006,189.0
318482,2295666,18500,2007,697.0
318483,2295667,21000,2007,15000.0
318484,2295668,25000,2007,150.0
318485,2295679,28500,2007,72.0
318486,2295680,25000,2007,109.0
318487,2295693,21000,2007,184.0
318488,2295694,15000,2007,1566.0
318491,2295708,22000,2008,257.0
318493,2295764,30000,2006,1545.0
318494,2295765,95000,2005,1924.0
318499,2295803,38500,2004,5683.0
318505,2295811,30000,2004,2952.0
318510,2295816,34000,2004,1810.0
318512,2295820,34000,2004,2118.0
318515,2295824,32500,2004,2210.0
318516,2295825,36000,2004,1308.0
318517,2295831,40000,2004,1664.0
318521,2295843,35000,2004,2121.0
318522,2295845,35000,2004,2158.0
318523,2295847,24000,2004,3601.0
318530,2295868,39000,2005,1139.0
318532,2295875,57000,2005,605.0
318533,2295877,25000,2005,6685.0
318534,2295878,19500,2005,6685.0
318535,2295880,36000,2005,3030.0
318550,2295915,33000,2005,1739.0
318551,2295916,43000,2005,1531.0
318553,2295922,37000,2005,2043.0
318554,2295924,29000,2005,1467.0
318557,2295936,40000,2005,1530.0
318560,2295940,32500,2005,2951.0
318562,2295946,29000,2005,2880.0
318565,2295951,35000,2005,2020.0
318566,2295954,37000,2005,1548.0
318567,2295959,25000,2005,3144.0
318568,2295960,29000,2005,1857.0
318571,2295968,35000,2005,2068.0
318572,2295969,35000,2005,2067.0
318573,2295978,25000,2005,3228.0
318574,2295979,36000,2005,882.0
318577,2295985,29000,2005,1700.0
318578,2295986,34000,2005,2399.0
318580,2295990,26000,2006,2841.0
318581,2295991,30000,2006,3305.0
318584,2295999,32000,2006,1735.0
318585,2296004,41000,2006,1260.0
318586,2296010,18000,2006,1328.0
318587,2296018,26000,2006,2126.0
318588,2296019,27000,2006,2117.0
318593,2296028,35500,2006,1171.0
318595,2296034,32000,2006,4838.0
318597,2296039,28000,2006,3137.0
318598,2296042,60000,2006,650.0
318599,2296047,44000,2006,56500.0
318600,2296052,44000,2006,1015.0
318601,2296053,42500,2006,992.0
318606,2296058,42500,2006,495.0
318608,2296061,27000,2006,1914.0
318610,2296064,42000,2006,920.0
318611,2296065,47000,2007,643.0
318612,2296066,44000,2006,925.0
318613,2296067,38000,2006,900.0
318614,2296068,47000,2006,918.0
318615,2296069,43500,2006,918.0
318616,2296070,41500,2006,900.0
318620,2296081,32500,2007,2280.0
318621,2296084,65500,2007,603.0
318622,2296085,46000,2007,1303.0
318623,2296086,41000,2007,1904.0
318624,2296087,50000,2007,1611.0
318625,2296090,33000,2007,445.0
318626,2296091,35000,2007,990.0
318627,2296092,34500,2007,1035.0
318628,2296093,36000,2007,1035.0
318629,2296095,37000,2007,1093.0
318630,2296100,46000,2007,1117.0
318631,2296106,33000,2007,2180.0
318632,2296107,35000,2007,2581.0
318641,2296340,12500,2003,1347.0
318643,2296352,15000,2004,656.0
318645,2296358,17500,2004,702.0
318646,2296359,18000,2004,733.0
318658,2296379,37000,2001,6242.0
318679,2296406,31000,2001,1555.0
318687,2296416,37000,2002,3344.0
318701,2296432,45000,2003,1892.0
318708,2296439,40000,2003,3588.0
318709,2296440,38000,2003,4244.0
318711,2296443,48000,2003,3761.0
318727,2296466,38000,2004,5110.0
318730,2296469,46000,2004,436.0
318732,2296472,41000,2005,2110.0
318734,2296475,47500,2001,90.0
318735,2296477,57500,2006,1834.0
318738,2296498,87500,2005,2544.0
318741,2296504,127500,2006,1302.0
318768,2296575,95000,2003,6977.0
318780,2296606,65000,2004,8247.0
318785,2296615,90000,2004,7867.0
318798,2296644,87500,2004,5337.0
318804,2296652,87500,2004,3797.0
318811,2296675,140000,2004,2463.0
318814,2296685,15500,2001,153500.0
318815,2296694,24000,2001,705.0
318816,2296698,14000,2001,3200.0
318817,2296699,17000,2001,3200.0
318818,2296700,17500,2001,3200.0
318819,2296701,17000,2001,3200.0
318822,2296735,77500,2006,2899.0
318832,2296750,35000,2000,3743.0
318833,2296752,32500,2002,3452.0
318838,2296759,43000,2002,6387.0
318840,2296761,41000,2002,5660.0
318853,2296776,39000,2004,3561.0
