,Northeast,South,West,YearMade,MachineHoursCurrentMeter,fiProductClassDesc,SalePrice
34673,0,1,0,2007,9117.0,11.0,103500
34674,0,1,0,2006,6740.0,11.0,100000
34675,0,1,0,2006,6865.0,11.0,105000
34676,0,1,0,2006,1541.0,11.0,100000
34677,0,1,0,2006,1851.0,11.0,100000
34678,0,0,1,2007,4990.0,11.0,100000
34679,0,0,1,2003,2043.0,7.0,31000
34680,0,0,1,2004,2055.0,7.0,24000
34681,0,0,1,2004,1123.0,7.0,45000
34682,0,1,0,2004,9980.0,7.0,43000
34683,0,0,1,2004,601.0,7.0,41000
34684,0,0,1,2004,1228.0,7.0,48000
34685,0,0,1,2004,2547.0,7.0,26000
34686,0,0,1,2004,1593.0,7.0,32500
34687,0,1,0,2005,4322.0,7.0,29000
34688,0,0,1,2005,146500.0,7.0,31000
34689,0,1,0,2005,1943.0,7.0,42500
34690,0,0,0,2005,150.0,7.0,60000
34691,0,0,1,2006,477.0,7.0,50000
34692,0,0,1,2006,99700.0,7.0,37000
34693,0,0,1,2006,226.0,7.0,47000
34694,0,0,1,2006,1108.0,7.0,39000
34695,0,1,0,2006,1957.0,7.0,37500
34696,0,0,1,2006,343.0,7.0,41000
34697,0,1,0,2008,475.0,7.0,49500
34698,0,0,1,2002,10173.0,16.0,80000
34699,0,0,1,2003,6065.0,16.0,57500
34700,0,0,1,2004,4321.0,16.0,67500
34701,0,0,1,2004,4815.0,16.0,95000
34702,0,0,1,2005,7927.0,16.0,70000
34703,0,1,0,2005,8300.0,16.0,77500
34704,0,1,0,2005,9707.0,16.0,64000
34705,0,0,1,2005,3470.0,16.0,90000
34706,0,0,1,2005,4555.0,16.0,90000
34707,0,0,1,2005,4486.0,16.0,107500
34708,0,0,1,2005,3403.0,16.0,80000
34709,0,0,1,2005,4698.0,16.0,82500
34710,0,1,0,2005,4823.0,16.0,87500
34711,0,0,1,2005,2217.0,16.0,105000
34712,0,1,0,2004,4384.0,8.0,65000
34713,0,1,0,1991,7368.0,2.0,12862
34714,0,0,0,2000,4070.0,13.0,50000
34715,0,0,0,2002,3045.0,10.0,51000
34716,0,0,0,2002,5520.0,10.0,45000
34717,0,1,0,2005,1879.0,10.0,44000
34718,0,1,0,2005,1136.0,1.0,28000
34719,0,1,0,2007,1310.0,4.0,69000
34720,0,0,1,2005,3347.0,13.0,62500
34721,0,1,0,2006,2265.0,13.0,75000
34722,1,0,0,2006,194.0,2.0,16750
34723,0,0,1,2005,384000.0,16.0,80000
34724,0,0,1,2005,1140.0,5.0,38000
34725,0,0,1,2005,2953.0,5.0,47500
34726,0,1,0,2007,4290.0,5.0,50000
34727,0,1,0,2005,2600.0,4.0,135000
34728,0,0,0,2004,1163.0,8.0,16500
34729,0,1,0,2005,3230.0,8.0,13000
34730,0,1,0,2005,1894.0,8.0,16500
34731,0,1,0,2005,1561.0,8.0,18000
34732,0,1,0,2006,645.0,8.0,15000
34733,0,0,1,2006,684.0,8.0,14000
34734,0,1,0,2006,1813.0,8.0,17000
34735,0,1,0,2006,2219.0,8.0,17500
34736,0,1,0,2006,831.0,8.0,16500
34737,0,1,0,2006,1662.0,8.0,18000
34738,0,1,0,2006,1947.0,8.0,17000
34739,0,1,0,2007,941.0,8.0,17000
34740,0,1,0,2005,1075.0,6.0,45000
34741,0,1,0,2004,5661.0,2.0,32000
34742,0,1,0,2004,2891.0,10.0,56000
34743,0,1,0,2005,8617.0,16.0,72500
34744,0,1,0,2008,1625.0,1.0,43500
34745,0,1,0,2008,2230.0,1.0,57500
34746,0,1,0,2008,588.0,1.0,55000
34747,0,1,0,2008,1087.0,1.0,54000
34748,0,1,0,2008,1364.0,1.0,55000
34749,0,1,0,2008,810.0,1.0,57500
34750,0,1,0,2008,439.0,1.0,65000
34751,0,1,0,2008,638.0,1.0,65000
34752,0,1,0,2008,686.0,1.0,65000
34753,0,1,0,2008,1033.0,1.0,54000
34754,0,1,0,2008,757.0,1.0,54000
34755,0,1,0,2004,408.0,5.0,12500
34756,0,0,0,2004,3770.0,5.0,105000
34757,0,1,0,2006,1434.0,11.0,100000
34758,0,1,0,2004,2604.0,13.0,80000
34759,0,1,0,2004,3276.0,13.0,70000
34760,0,0,0,2004,2270.0,13.0,75000
34761,0,0,1,2004,3175.0,13.0,95000
34762,0,0,0,2005,3900.0,13.0,86000
34763,0,0,1,2005,2956.0,13.0,72500
34764,0,1,0,2005,633.0,13.0,110000
34765,0,1,0,2005,1993.0,13.0,70000
34766,1,0,0,2005,1615.0,13.0,86500
34767,0,1,0,2005,1136.0,13.0,107500
34768,0,0,1,2006,2148.0,13.0,75000
34769,0,1,0,2006,2860.0,13.0,87500
34770,0,1,0,2006,2852.0,13.0,85000
34771,0,1,0,2006,400.0,13.0,95000
34772,0,0,0,2006,2181.0,13.0,95000
34773,0,1,0,2006,2100.0,13.0,69000
34774,0,1,0,2006,2223.0,13.0,80000
34775,0,1,0,2006,2223.0,13.0,87500
34776,0,1,0,2006,2405.0,13.0,95000
34777,0,1,0,2006,2110.0,13.0,90000
34778,0,1,0,2006,2139.0,13.0,100000
34779,0,1,0,2003,5064.0,11.0,56000
34780,0,1,0,2004,4651.0,11.0,52000
34781,0,1,0,2004,4500.0,11.0,67000
34782,0,0,1,2005,2990.0,11.0,57500
34783,0,1,0,2005,2115.0,11.0,65000
34784,0,1,0,2005,2004.0,11.0,70000
34785,0,1,0,2006,2447.0,11.0,75000
34786,0,1,0,2006,1230.0,11.0,87500
34787,0,1,0,2005,748.0,11.0,92500
34788,0,1,0,2006,2152.0,11.0,62500
34789,0,1,0,2006,2819.0,11.0,52000
34790,0,1,0,2006,1737.0,11.0,55000
34791,0,1,0,2006,1880.0,11.0,57000
34792,0,0,0,2007,1529.0,11.0,65000
34793,0,1,0,2007,1542.0,11.0,66000
34794,0,1,0,2007,1524.0,11.0,62000
34795,0,0,1,2005,233.0,3.0,35000
34796,0,0,1,2005,2819.0,3.0,26000
34797,0,0,1,2005,2813.0,3.0,29000
34798,0,1,0,2005,2028.0,3.0,26000
34799,0,1,0,2005,1540.0,3.0,26000
34800,1,0,0,2006,373.0,3.0,44000
34801,1,0,0,2007,454.0,3.0,42000
34802,1,0,0,2007,420.0,3.0,42000
34803,1,0,0,2007,512.0,3.0,42000
34804,1,0,0,2007,453.0,3.0,42000
34805,1,0,0,2008,389.0,3.0,44000
34806,0,1,0,2006,2224.0,1.0,38000
34807,0,1,0,2004,1061.0,5.0,18500
34808,0,1,0,2004,1826.0,5.0,18500
34809,0,1,0,2004,2226.0,5.0,18000
34810,0,0,1,2004,1980.0,5.0,10500
34811,0,1,0,2004,1842.0,5.0,9750
34812,0,1,0,2004,789.0,5.0,16500
34813,0,0,1,2004,1189.0,5.0,13000
34814,0,0,1,2004,984.0,5.0,14000
34815,1,0,0,2005,240.0,5.0,14000
34816,1,0,0,2004,1200.0,5.0,12750
34817,0,0,0,2004,5300.0,5.0,17000
34818,0,0,0,2004,106.0,5.0,18750
34819,0,0,1,2004,776.0,5.0,12000
34820,0,0,1,2004,980.0,5.0,16500
34821,0,1,0,2004,1977.0,5.0,9000
34822,0,0,1,2004,2006.0,5.0,9500
34823,0,1,0,2004,1495.0,5.0,10000
34824,0,0,1,2004,1085.0,5.0,17000
34825,0,0,1,2004,3363.0,5.0,18000
34826,0,0,1,2004,1301.0,5.0,17000
34827,0,1,0,2004,1438.0,5.0,12500
34828,0,1,0,2004,982.0,5.0,16500
34829,0,0,1,2004,2017.0,5.0,10500
34830,0,0,1,2004,850.0,5.0,13000
34831,0,0,1,2004,2016.0,5.0,10500
34832,0,0,1,2005,714.0,5.0,13000
34833,0,0,1,2004,588.0,5.0,14500
34834,0,0,1,2005,636.0,5.0,13500
34835,0,0,1,2004,2201.0,5.0,10000
34836,0,0,1,2004,3166.0,5.0,9500
34837,0,0,1,2005,85.0,5.0,15000
34838,0,0,1,2005,735.0,5.0,14000
34839,0,0,1,2004,606.0,5.0,13500
34840,0,1,0,2006,603.0,5.0,15000
34841,0,0,1,2004,732.0,5.0,14500
34842,0,0,1,2004,667.0,5.0,18000
34843,0,0,1,2005,827.0,5.0,12000
34844,0,0,1,2004,436.0,5.0,10000
34845,0,0,1,2005,460.0,5.0,15500
34846,0,1,0,2004,619.0,5.0,14500
34847,0,0,1,2004,1134.0,5.0,13500
34848,0,0,1,2004,1094.0,5.0,14000
34849,0,0,1,2004,1946.0,5.0,12500
34850,0,1,0,2004,866.0,5.0,16500
34851,0,0,1,2005,1493.0,5.0,15000
34852,0,0,1,2004,963.0,5.0,10500
34853,0,1,0,2005,1274.0,5.0,14500
34854,0,0,1,2005,622.0,5.0,14000
34855,0,0,1,2005,2475.0,5.0,13000
34856,0,0,1,2005,631.0,5.0,12500
34857,0,0,1,2005,886.0,5.0,10500
34858,0,0,1,2005,882.0,5.0,15000
34859,0,0,1,2005,2997.0,5.0,14500
34860,0,0,1,2005,1027.0,5.0,15000
34861,0,0,1,2004,1913.0,5.0,10500
34862,0,0,1,2005,1806.0,5.0,16000
34863,0,0,1,2005,4208.0,5.0,13000
34864,0,0,1,2005,3750.0,5.0,10500
34865,0,0,1,2005,596.0,5.0,15000
34866,0,0,1,2005,737.0,5.0,15000
34867,0,0,0,2005,909.0,5.0,8000
34868,0,0,1,2005,613.0,5.0,12500
34869,0,0,1,2005,747.0,5.0,14000
34870,0,1,0,2005,3426.0,5.0,10000
34871,0,0,1,2004,370.0,5.0,16000
34872,0,0,1,2005,2047.0,5.0,13000
34873,0,0,1,2005,1122.0,5.0,11750
34874,0,0,1,2005,1461.0,5.0,15000
34875,0,1,0,2005,774.0,5.0,13000
34876,0,1,0,2005,1519.0,5.0,14500
34877,0,0,1,2005,1126.0,5.0,12000
34878,0,1,0,2005,737.0,5.0,14500
34879,0,1,0,2005,712.0,5.0,13300
34880,0,0,1,2005,878.0,5.0,12000
34881,0,0,1,2006,499.0,5.0,18500
34882,0,0,1,2005,975.0,5.0,14500
34883,0,0,1,2005,971.0,5.0,7000
34884,0,1,0,2005,689.0,5.0,13000
34885,0,1,0,2005,823.0,5.0,14500
34886,0,1,0,2005,322.0,5.0,15000
34887,0,1,0,2005,463.0,5.0,15000
34888,0,1,0,2005,749.0,5.0,14500
34889,0,1,0,2005,2091.0,5.0,10500
34890,0,1,0,2005,436.0,5.0,15000
34891,0,1,0,2005,531.0,5.0,11500
34892,0,0,1,2005,764.0,5.0,15000
34893,1,0,0,2005,2541.0,5.0,10000
34894,1,0,0,2005,2541.0,5.0,13000
34895,0,1,0,2005,1885.0,5.0,8250
34896,1,0,0,2005,1885.0,5.0,10000
34897,0,0,1,2005,114000.0,5.0,13000
34898,0,0,1,2005,419.0,5.0,15500
34899,0,0,1,2006,666.0,5.0,16000
34900,1,0,0,2005,684.0,5.0,14750
34901,1,0,0,2004,258.0,5.0,17000
34902,0,1,0,2005,3923.0,5.0,15700
34903,0,0,1,2005,533.0,5.0,16000
34904,0,1,0,2005,1424.0,5.0,15000
34905,0,1,0,2005,1354.0,5.0,12500
34906,0,0,1,2006,552.0,5.0,15000
34907,0,0,1,2006,510.0,5.0,15000
34908,0,0,1,2006,633.0,5.0,16000
34909,0,0,1,2006,613.0,5.0,15000
34910,1,0,0,2006,200.0,5.0,19500
34911,1,0,0,2005,170.0,5.0,19500
34912,0,0,1,2006,704.0,5.0,15500
34913,0,0,0,2006,456.0,5.0,16500
34914,0,1,0,2006,988.0,5.0,17000
34915,0,1,0,2006,1008.0,5.0,17325
34916,0,0,1,2006,278.0,5.0,16000
34917,0,0,1,2006,608.0,5.0,15000
34918,0,1,0,2006,1615.0,5.0,10000
34919,0,0,1,2006,47800.0,5.0,14000
34920,0,0,1,2006,939.0,5.0,16000
34921,0,0,1,2006,1427.0,5.0,13000
34922,0,0,1,2006,777.0,5.0,15500
34923,0,0,1,2006,773.0,5.0,15500
34924,0,1,0,2006,1240.0,5.0,12500
34925,0,0,1,2006,1805.0,5.0,16000
34926,0,0,1,2006,17800.0,5.0,14500
34927,0,1,0,2006,576.0,5.0,17500
34928,0,0,1,2006,312.0,5.0,15000
34929,0,0,1,2006,465.0,5.0,15000
34930,0,0,1,2006,354.0,5.0,16000
34931,0,1,0,2006,980.0,5.0,15000
34932,0,1,0,2006,363.0,5.0,12500
34933,0,0,1,2007,165300.0,5.0,13000
34934,0,0,1,2006,455.0,5.0,15500
34935,0,1,0,2006,15.0,5.0,19500
34936,0,0,1,2007,44900.0,5.0,14500
34937,0,0,1,2006,105.0,5.0,17000
34938,0,0,1,2006,141.0,5.0,16000
34939,0,0,1,2007,20200.0,5.0,15000
34940,0,1,0,2007,1300.0,5.0,15000
34941,0,1,0,2007,648.0,5.0,11750
34942,0,1,0,2007,1008.0,5.0,14000
34943,0,1,0,2007,1014.0,5.0,13500
34944,0,1,0,2007,751.0,5.0,13500
34945,0,1,0,2007,1639.0,5.0,13500
34946,0,1,0,2007,500.0,5.0,16500
34947,0,1,0,2007,77.0,5.0,12000
34948,0,1,0,2008,2891.0,5.0,13000
34949,0,1,0,2008,1228.0,5.0,13500
34950,0,0,1,2008,145.0,5.0,18000
34951,0,0,1,2008,9.0,2.0,75000
34952,0,1,0,2005,4720.0,16.0,107500
34953,0,1,0,2006,3051.0,16.0,87500
34954,0,1,0,2006,3298.0,16.0,90000
34955,0,0,1,2006,4655.0,16.0,107500
34956,0,0,1,2003,807.0,4.0,24000
34957,0,1,0,2004,1956.0,4.0,17500
34958,0,1,0,2003,1744.0,4.0,12250
34959,0,0,1,2003,1338.0,4.0,26000
34960,0,0,1,2003,1404.0,4.0,19000
34961,0,0,1,2003,1404.0,4.0,20000
34962,0,0,1,2003,732.0,4.0,20000
34963,0,0,0,2003,1770.0,4.0,22500
34964,0,0,1,2003,1104.0,4.0,26000
34965,0,0,1,2004,1733.0,4.0,18000
34966,0,1,0,2004,1079.0,4.0,16500
34967,0,1,0,2004,1400.0,4.0,19000
34968,0,1,0,2004,2680.0,4.0,19000
34969,0,1,0,2005,708.0,4.0,17000
34970,0,0,1,2004,1324.0,4.0,23500
34971,0,1,0,2004,2063.0,4.0,16500
34972,0,0,1,2004,3052.0,4.0,11500
34973,0,0,1,2005,1400.0,4.0,17000
34974,0,0,0,2004,1256.0,4.0,24000
34975,0,0,0,2005,95.0,4.0,31000
34976,0,0,1,2004,2909.0,4.0,20000
34977,0,0,0,2004,3841.0,4.0,16000
34978,0,0,1,2005,2275.0,4.0,13000
34979,1,0,0,2005,4440.0,4.0,22000
34980,0,0,1,2005,211.0,4.0,30000
34981,0,0,1,2005,2602.0,4.0,17500
34982,0,1,0,2005,1424.0,4.0,17000
34983,0,0,1,2005,128300.0,4.0,24000
34984,0,0,1,2005,1761.0,4.0,18000
34985,0,1,0,2005,845.0,4.0,26000
34986,0,1,0,2005,1658.0,4.0,21500
34987,0,1,0,2005,938.0,4.0,26500
34988,0,1,0,2005,947.0,4.0,24000
34989,0,1,0,2005,710.0,4.0,25000
34990,0,1,0,2005,1796.0,4.0,21000
34991,0,1,0,2005,1167.0,4.0,29000
34992,0,0,1,2005,10071.0,4.0,30000
34993,1,0,0,2005,799.0,4.0,29000
34994,0,0,1,2005,1111.0,4.0,18000
34995,0,0,1,2005,493.0,4.0,30000
34996,0,0,1,2005,2800.0,4.0,23500
34997,0,1,0,2005,2879.0,4.0,15500
34998,0,1,0,2004,1254.0,4.0,16000
34999,0,1,0,2005,1357.0,4.0,30000
35000,0,0,1,2006,479.0,4.0,26500
35001,0,0,1,2006,354.0,4.0,26500
35002,0,0,1,2006,500.0,4.0,25000
35003,0,0,1,2006,495.0,4.0,27000
35004,0,1,0,2006,97.0,4.0,23000
35005,0,1,0,2006,374.0,4.0,29000
35006,0,1,0,2006,6500.0,16.0,99000
35007,0,1,0,2006,6506.0,16.0,90000
35008,0,1,0,2000,5054.0,13.0,48000
35009,0,0,1,2005,3194.0,3.0,37500
35010,0,1,0,2006,1014.0,13.0,92000
35011,0,0,1,2003,5849.0,13.0,59000
35012,0,1,0,2004,1800.0,13.0,76000
35013,0,1,0,2003,4132.0,13.0,71000
35014,0,1,0,2003,4577.0,13.0,76000
35015,0,1,0,2004,6696.0,13.0,54000
35016,0,1,0,2003,4061.0,13.0,75000
35017,0,0,1,2003,3875.0,13.0,82500
35018,0,1,0,2003,6337.0,13.0,60000
35019,0,0,0,2003,2704.0,13.0,45000
35020,0,1,0,2003,4400.0,13.0,60000
35021,0,1,0,2003,2616.0,13.0,77500
35022,0,1,0,2003,3952.0,13.0,80000
35023,0,0,1,2003,3069.0,13.0,82500
35024,0,1,0,2004,8243.0,13.0,60000
35025,0,1,0,2004,2760.0,13.0,81000
35026,0,1,0,2005,2869.0,13.0,82000
35027,0,1,0,2003,3983.0,13.0,72500
35028,0,1,0,2004,2147.0,13.0,85000
35029,0,1,0,2003,4376.0,13.0,71000
35030,0,0,0,2004,2021.0,13.0,85000
35031,0,0,1,2004,7186.0,13.0,47000
35032,0,1,0,2004,2361.0,13.0,75000
35033,0,0,1,2004,4771.0,13.0,57500
35034,0,1,0,2004,4400.0,13.0,52000
35035,0,1,0,2004,4998.0,13.0,70000
35036,0,1,0,2004,2950.0,13.0,105000
35037,0,0,0,2004,5260.0,13.0,80000
35038,0,0,0,2004,5067.0,13.0,85000
35039,0,0,1,2004,8457.0,13.0,61000
35040,0,0,1,2004,2096.0,13.0,107500
35041,0,0,1,2004,6045.0,13.0,64000
35042,0,0,1,2004,3327.0,13.0,55000
35043,0,1,0,2004,3168.0,13.0,76000
35044,0,1,0,2004,422300.0,13.0,56500
35045,0,0,0,2004,2837.0,13.0,87500
35046,0,0,0,2004,4177.0,13.0,82500
35047,0,1,0,2004,3984.0,13.0,68000
35048,0,0,1,2004,4504.0,13.0,55000
35049,0,0,1,2004,3525.0,13.0,87500
35050,0,0,1,2004,1999.0,13.0,107500
35051,0,0,1,2004,4123.0,13.0,57500
35052,0,1,0,2004,1850.0,13.0,78000
35053,0,1,0,2004,4621.0,13.0,81000
35054,0,1,0,2004,3600.0,13.0,94000
35055,0,1,0,2004,1920.0,13.0,90000
35056,0,1,0,2004,1383.0,13.0,60000
35057,0,1,0,2004,4464.0,13.0,82500
35058,0,1,0,2005,1800.0,13.0,82500
35059,0,1,0,2004,3921.0,13.0,80000
35060,0,1,0,2004,2210.0,13.0,71000
35061,0,1,0,2004,3927.0,13.0,56500
35062,0,1,0,2004,2400.0,13.0,85000
35063,0,1,0,2004,4144.0,13.0,84000
35064,0,1,0,2004,752.0,13.0,105000
35065,0,0,1,2004,3139.0,13.0,55000
35066,0,1,0,2005,4422.0,13.0,81000
35067,0,1,0,2004,3263.0,13.0,57000
35068,0,1,0,2005,3035.0,13.0,85000
35069,0,1,0,2005,1350.0,13.0,87500
35070,0,0,1,2004,7429.0,13.0,52500
35071,0,1,0,2005,3749.0,13.0,70000
35072,0,0,1,2005,2261.0,13.0,82500
35073,0,0,1,2005,2495.0,13.0,97500
35074,0,0,1,2005,2811.0,13.0,77500
35075,0,0,0,2005,2405.0,13.0,70000
35076,0,1,0,2005,3842.0,13.0,75000
35077,0,1,0,2003,2400.0,13.0,92000
35078,0,1,0,2005,3368.0,13.0,82425
35079,0,1,0,2003,900.0,13.0,69500
35080,0,0,1,2005,3374.0,13.0,82500
35081,0,1,0,2005,4572.0,13.0,59000
35082,0,1,0,2005,1921.0,13.0,90000
35083,0,1,0,2005,3098.0,13.0,100000
35084,0,1,0,2005,1680.0,13.0,83000
35085,0,1,0,2005,3322.0,13.0,67500
35086,1,0,0,2005,1439.0,13.0,80000
35087,0,0,1,2005,5728.0,13.0,57500
35088,0,1,0,2005,5308.0,13.0,69000
35089,0,0,1,2005,3359.0,13.0,57500
35090,0,1,0,2005,3656.0,13.0,67000
35091,0,1,0,2005,1700.0,13.0,100000
35092,0,0,1,2005,4510.0,13.0,57500
35093,0,0,1,2005,1216.0,13.0,61000
35094,0,1,0,2005,3516.0,13.0,100000
35095,0,1,0,2005,3260.0,13.0,90000
35096,0,1,0,2005,6184.0,13.0,55000
35097,0,0,0,2005,4565.0,13.0,67500
35098,0,1,0,2005,1977.0,13.0,72500
35099,0,1,0,2005,366400.0,13.0,69000
35100,0,1,0,2005,366600.0,13.0,75000
35101,0,0,1,2005,1854.0,13.0,102500
35102,0,1,0,2005,1204.0,13.0,82500
35103,0,0,1,2005,3912.0,13.0,85000
35104,0,1,0,2005,1655.0,13.0,105000
35105,0,0,1,2005,1566.0,13.0,85000
35106,0,0,1,2005,3253.0,13.0,55000
35107,0,1,0,2005,2396.0,13.0,88000
35108,0,0,1,2005,2717.0,13.0,87500
35109,0,1,0,2005,3713.0,13.0,81900
35110,0,1,0,2005,2103.0,13.0,84000
35111,0,0,1,2005,2063.0,13.0,67500
35112,0,0,1,2005,1897.0,13.0,97500
35113,0,0,1,2005,2577.0,13.0,85000
35114,0,0,1,2005,6881.0,13.0,61000
35115,0,1,0,2005,2850.0,13.0,75000
35116,0,1,0,2005,4741.0,13.0,65000
35117,0,1,0,2005,3793.0,13.0,58000
35118,0,1,0,2006,2613.0,13.0,70000
35119,0,1,0,2006,1787.0,13.0,105000
35120,0,1,0,2006,1586.0,13.0,99000
35121,0,1,0,2006,2325.0,13.0,105000
35122,0,1,0,2006,680.0,13.0,107500
35123,0,1,0,2006,1500.0,13.0,77000
35124,0,0,1,2006,4666.0,13.0,65000
35125,0,1,0,2006,2794.0,13.0,72000
35126,0,1,0,2006,3396.0,13.0,73000
35127,0,1,0,2006,2210.0,13.0,74000
35128,0,1,0,2005,2364.0,13.0,85000
35129,0,1,0,2006,325.0,13.0,104000
35130,0,1,0,2006,3004.0,13.0,75000
35131,0,1,0,2006,1900.0,13.0,80000
35132,0,1,0,2006,1974.0,13.0,79000
35133,1,0,0,2006,1584.0,13.0,100000
35134,0,1,0,2006,1641.0,13.0,105000
35135,0,1,0,2006,2497.0,13.0,68000
35136,0,1,0,2006,1693.0,13.0,87500
35137,0,1,0,2006,2095.0,13.0,79000
35138,0,1,0,2006,3941.0,13.0,70000
35139,0,1,0,2006,1925.0,13.0,77000
35140,0,1,0,2006,2542.0,13.0,75000
35141,0,0,1,2006,2296.0,13.0,72500
35142,0,1,0,2006,1731.0,13.0,79000
35143,0,1,0,2006,1736.0,13.0,85000
35144,0,1,0,2006,1980.0,13.0,90000
35145,0,1,0,2006,4000.0,13.0,70000
35146,0,0,1,2006,3542.0,13.0,67000
35147,0,1,0,2006,1600.0,13.0,105000
35148,0,1,0,2006,2233.0,13.0,72000
35149,0,1,0,2006,2592.0,13.0,72500
35150,0,1,0,2006,2760.0,13.0,82500
35151,0,1,0,2006,2817.0,13.0,90000
35152,0,1,0,2006,3093.0,13.0,68000
35153,0,1,0,2006,1816.0,13.0,72500
35154,0,1,0,2006,1583.0,13.0,102500
35155,0,1,0,2006,2127.0,13.0,75000
35156,0,0,1,2006,2601.0,13.0,72000
35157,0,1,0,2006,308800.0,13.0,74000
35158,0,1,0,2006,1254.0,13.0,90000
35159,0,1,0,2006,2471.0,13.0,72500
35160,0,0,1,2007,1054.0,13.0,77500
35161,0,1,0,2007,2841.0,13.0,80000
35162,0,1,0,2007,2167.0,13.0,107500
35163,0,1,0,2007,1693.0,13.0,80000
35164,0,1,0,2007,1509.0,13.0,77500
35165,0,1,0,2007,1284.0,13.0,90000
35166,0,1,0,2007,2400.0,13.0,102500
35167,0,1,0,2007,1457.0,13.0,87500
35168,0,0,1,2007,322.0,13.0,105000
35169,0,1,0,2007,4485.0,13.0,82500
35170,0,1,0,2004,4300.0,13.0,60000
35171,0,0,1,2006,1924.0,13.0,80000
35172,0,0,1,2004,4013.0,13.0,85000
35173,0,0,1,2005,6030.0,13.0,59000
35174,0,0,1,2005,2352.0,13.0,55000
35175,0,0,1,2005,2638.0,13.0,74000
35176,0,0,1,2005,4052.0,13.0,60000
35177,0,0,1,2005,4539.0,13.0,56000
35178,0,1,0,2005,2263.0,13.0,85000
35179,0,0,1,2005,5485.0,13.0,73000
35180,0,0,1,2005,4593.0,13.0,60000
35181,0,0,1,2005,2579.0,13.0,65000
35182,0,0,1,2005,5015.0,13.0,57000
35183,0,0,1,2006,2313.0,13.0,67500
35184,0,1,0,2006,1686.0,13.0,100000
35185,0,1,0,2006,2606.0,13.0,90000
35186,0,0,1,2007,139700.0,13.0,85000
35187,0,0,1,2007,212000.0,13.0,77000
35188,0,0,1,2007,101800.0,13.0,87500
35189,0,1,0,2007,990.0,13.0,77000
35190,0,0,1,2007,956.0,13.0,92500
35191,0,1,0,2004,6027.0,4.0,75000
35192,0,0,0,2006,4721.0,15.0,95000
35193,0,1,0,2006,1777.0,15.0,87500
35194,0,0,1,2006,2634.0,15.0,110000
35195,0,1,0,2006,3790.0,15.0,87500
35196,0,1,0,2006,2727.0,15.0,85000
35197,0,1,0,2006,2675.0,15.0,90000
35198,0,0,1,2004,2010.0,7.0,18000
35199,0,0,1,2004,2277.0,7.0,18000
35200,0,0,1,2004,2428.0,7.0,12000
35201,0,0,1,2004,1549.0,7.0,13000
35202,0,0,1,2004,1349.0,7.0,14000
35203,0,0,0,2004,4857.0,7.0,8000
35204,0,0,1,2004,1076.0,7.0,14000
35205,0,1,0,2004,1844.0,7.0,14500
35206,0,0,1,2004,1289.0,7.0,17500
35207,0,0,1,2004,483.0,7.0,20000
35208,0,0,1,2004,756.0,7.0,16000
35209,0,0,1,2004,828.0,7.0,15500
35210,0,0,1,2005,846.0,7.0,18000
35211,0,0,1,2004,1508.0,7.0,13000
35212,0,0,1,2004,870.0,7.0,15500
35213,0,0,1,2004,29100.0,7.0,17500
35214,0,1,0,2004,1265.0,7.0,13000
35215,0,1,0,2004,2547.0,7.0,14500
35216,0,0,1,2005,947.0,7.0,16500
35217,0,0,1,2004,972.0,7.0,15000
35218,0,0,1,2005,899.0,7.0,17000
35219,0,0,1,2005,1991.0,7.0,17000
35220,0,0,1,2005,823.0,7.0,19000
35221,0,0,1,2005,861.0,7.0,16500
35222,0,0,1,2005,902.0,7.0,16000
35223,0,0,1,2005,688.0,7.0,18000
35224,0,0,1,2005,960.0,7.0,14000
35225,0,0,1,2004,1340.0,7.0,14000
35226,0,0,1,2004,1001.0,7.0,15500
35227,0,1,0,2005,1002.0,7.0,17500
35228,0,1,0,2005,2866.0,7.0,14000
35229,0,1,0,2005,2334.0,7.0,14000
35230,0,0,1,2005,1428.0,7.0,16500
35231,0,1,0,2005,3257.0,7.0,12500
35232,0,1,0,2005,1031.0,7.0,13000
35233,0,1,0,2005,1962.0,7.0,15500
35234,0,0,1,2005,2196.0,7.0,16000
35235,0,0,0,2005,583.0,7.0,16250
35236,0,0,1,2005,2184.0,7.0,10000
35237,0,0,1,2005,1808.0,7.0,16000
35238,0,0,1,2005,7242.0,7.0,9000
35239,0,0,1,2005,874.0,7.0,16000
35240,0,1,0,2005,929.0,7.0,14000
35241,0,1,0,2005,110.0,7.0,12500
35242,0,0,0,2006,1048.0,7.0,16500
35243,0,1,0,2006,1575.0,7.0,13500
35244,0,0,1,2006,435.0,7.0,14000
35245,0,0,0,2006,1614.0,7.0,14000
35246,0,1,0,2006,857.0,7.0,14500
35247,0,0,1,2006,1298.0,7.0,19000
35248,0,0,1,2006,1267.0,7.0,15000
35249,1,0,0,2005,750.0,7.0,14250
35250,0,1,0,2006,1030.0,7.0,19000
35251,0,1,0,2006,610.0,7.0,18500
35252,0,0,1,2006,323.0,7.0,20000
35253,0,0,1,2006,333.0,7.0,15000
35254,0,0,0,2006,1873.0,7.0,17500
35255,0,0,0,2006,1290.0,7.0,20000
35256,0,0,0,2006,1848.0,7.0,18000
35257,0,0,0,2006,2112.0,7.0,17500
35258,0,0,0,2006,1627.0,7.0,17500
35259,0,0,1,2004,574.0,7.0,13500
35260,0,0,0,2006,1908.0,7.0,16000
